3	120.74978	41.10707	南票
3	120.34451	40.32552	绥中
3	119.8377	40.82448	建昌
3	120.72537	40.61492	兴城
2	121.789627	39.055451	金普新区
3	121.784821	39.052252	金州新区
3	121.812812	39.330093	普湾新区
3	121.94289	39.224614	保税区
2	125.3245	43.886841	长春
3	125.35035	43.86401	南关
3	125.32635	43.90182	宽城
3	125.2883	43.83339	朝阳
3	125.37429	43.86501	二道
3	125.25582	43.88045	绿园
3	125.65631	43.52803	双阳
3	125.8395	44.15163	九台
3	125.18481	44.43265	农安
3	126.55688	44.82523	榆树
3	125.70538	44.53719	德惠
2	126.55302	43.843577	吉林
3	126.57424	43.88183	昌邑
3	126.56213	43.91054	龙潭
3	126.54096	43.83344	船营
3	126.56237	43.82236	丰满
3	126.4963	43.67197	永吉
3	127.34426	43.72696	蛟河
3	126.74624	42.97206	桦甸
3	126.9653	44.40582	舒兰
3	126.0625	42.94628	磐石
2	124.370785	43.170344	四平
3	124.37369	43.17456	铁西
3	124.40976	43.16241	铁东
3	124.33563	43.30717	梨树
3	125.30596	43.34434	伊通
3	124.82266	43.50453	公主岭
3	123.50106	43.52099	双辽
2	125.145349	42.902692	辽源
3	125.13641	42.89714	龙山
3	125.14904	42.927	西安
3	125.53244	42.6783	东丰
3	124.98596	42.92492	东辽
2	125.936501	41.721177	通化
3	125.9551	41.72849	东昌
3	126.04257	41.7741	二道江
3	125.75936	41.67928	通化
3	126.04684	42.68497	辉南
3	125.74475	42.28468	柳河
3	125.71041	42.53828	梅河口
3	126.18829	41.12268	集安
2	126.427839	41.942505	白山
3	126.422342	41.945656	浑江
3	126.59079	42.05664	江源
3	127.2803	42.34198	抚松
3	126.81308	42.38863	靖宇
3	128.20047	41.41996	长白
3	126.91751	41.81142	临江
2	124.823608	45.118243	松原
3	124.81689	45.17175	宁江
3	124.82351	45.11726	前郭尔罗斯
3	123.96725	44.27581	长岭
3	124.02737	45.01068	乾安
3	126.042758	44.986199	扶余
